Batch,Baseline_Latency_s,Hpipe_Latency_s,Baseline_Memory_MB,Hpipe_Memory_MB
0,0.4385700225830078,0.44908738136291504,44.05126953125,56.07666015625
1,0.005173921585083008,0.005086660385131836,52.1923828125,64.2177734375
2,0.005359649658203125,0.005113363265991211,52.1923828125,64.2177734375
3,0.0047495365142822266,0.004388093948364258,52.1923828125,64.2177734375
4,0.005274534225463867,0.005003213882446289,52.1923828125,64.2177734375
5,0.004647254943847656,0.0041964054107666016,52.1923828125,64.2177734375
6,0.005278825759887695,0.005016326904296875,52.1923828125,64.2177734375
7,0.004506111145019531,0.00443577766418457,52.1923828125,64.2177734375
8,0.005280733108520508,0.004988908767700195,52.1923828125,64.2177734375
9,0.004705190658569336,0.0043561458587646484,52.1923828125,64.2177734375
10,0.005054950714111328,0.004964113235473633,52.1923828125,64.2177734375
11,0.004714250564575195,0.004387378692626953,52.1923828125,64.2177734375
12,0.0051348209381103516,0.0044705867767333984,52.1923828125,64.2177734375
13,0.004613399505615234,0.004310131072998047,52.1923828125,64.2177734375
14,0.005146980285644531,0.004439353942871094,52.1923828125,64.2177734375
15,0.004595518112182617,0.0044095516204833984,52.1923828125,64.2177734375
16,0.005127668380737305,0.0044403076171875,52.1923828125,64.2177734375
17,0.004610300064086914,0.004413127899169922,52.1923828125,64.2177734375
18,0.005126476287841797,0.004404544830322266,52.1923828125,64.2177734375
19,0.004809856414794922,0.004177093505859375,52.1923828125,64.2177734375
20,0.00505375862121582,0.004456281661987305,52.1923828125,64.2177734375
21,0.004867076873779297,0.004265546798706055,52.1923828125,64.2177734375
22,0.005047798156738281,0.00453639030456543,52.1923828125,64.2177734375
23,0.005707979202270508,0.004502296447753906,52.1923828125,64.2177734375
24,0.0056231021881103516,0.004896879196166992,52.1923828125,64.2177734375
25,0.0037550926208496094,0.00458073616027832,52.1923828125,64.2177734375
26,0.005659341812133789,0.004541635513305664,52.1923828125,64.2177734375
27,0.004736185073852539,0.00437474250793457,52.1923828125,64.2177734375
28,0.005520820617675781,0.004441499710083008,52.1923828125,64.2177734375
29,0.0047414302825927734,0.004012346267700195,52.1923828125,64.2177734375
30,0.00553441047668457,0.004782915115356445,52.1923828125,64.2177734375
31,0.004542112350463867,0.004054069519042969,52.1923828125,64.2177734375
32,0.004975557327270508,0.0048177242279052734,52.1923828125,64.2177734375
33,0.004387378692626953,0.0039827823638916016,52.1923828125,64.2177734375
34,0.005059480667114258,0.004673480987548828,52.1923828125,64.2177734375
35,0.004281282424926758,0.0039103031158447266,52.1923828125,64.2177734375
36,0.00499725341796875,0.004353046417236328,52.1923828125,64.2177734375
