Batch,Baseline_Latency_s,Hpipe_Latency_s,Baseline_Memory_MB,Hpipe_Memory_MB
0,0.48137950897216797,0.4279019832611084,44.05126953125,56.07666015625
1,0.0053675174713134766,0.005254030227661133,52.1923828125,64.2177734375
2,0.005310773849487305,0.0056095123291015625,52.1923828125,64.2177734375
3,0.004892110824584961,0.0046350955963134766,52.1923828125,64.2177734375
4,0.0053060054779052734,0.005518674850463867,52.1923828125,64.2177734375
5,0.00472259521484375,0.004641294479370117,52.1923828125,64.2177734375
6,0.005315542221069336,0.005540370941162109,52.1923828125,64.2177734375
7,0.0047190189361572266,0.00458979606628418,52.1923828125,64.2177734375
8,0.005299806594848633,0.005144357681274414,52.1923828125,64.2177734375
9,0.004916191101074219,0.004180431365966797,52.1923828125,64.2177734375
10,0.005402803421020508,0.004897594451904297,52.1923828125,64.2177734375
11,0.0049359798431396484,0.004221677780151367,52.1923828125,64.2177734375
12,0.005321502685546875,0.004901885986328125,52.1923828125,64.2177734375
13,0.004884481430053711,0.004355430603027344,52.1923828125,64.2177734375
14,0.005729198455810547,0.0045163631439208984,52.1923828125,64.2177734375
15,0.0050411224365234375,0.004408836364746094,52.1923828125,64.2177734375
16,0.005800485610961914,0.0044519901275634766,52.1923828125,64.2177734375
17,0.004864215850830078,0.004382610321044922,52.1923828125,64.2177734375
18,0.005740165710449219,0.004487752914428711,52.1923828125,64.2177734375
19,0.004692792892456055,0.004167079925537109,52.1923828125,64.2177734375
20,0.0050373077392578125,0.00453948974609375,52.1923828125,64.2177734375
21,0.004674434661865234,0.004487037658691406,52.1923828125,64.2177734375
22,0.004919767379760742,0.00436711311340332,52.1923828125,64.2177734375
23,0.00567317008972168,0.00445866584777832,52.1923828125,64.2177734375
24,0.00560307502746582,0.0047702789306640625,52.1923828125,64.2177734375
25,0.0033478736877441406,0.0043315887451171875,52.1923828125,64.2177734375
26,0.005056858062744141,0.004359006881713867,52.1923828125,64.2177734375
27,0.004739284515380859,0.004325389862060547,52.1923828125,64.2177734375
28,0.004908084869384766,0.004467010498046875,52.1923828125,64.2177734375
29,0.004695892333984375,0.004732847213745117,52.1923828125,64.2177734375
30,0.005025625228881836,0.004715919494628906,52.1923828125,64.2177734375
31,0.004666566848754883,0.004139900207519531,52.1923828125,64.2177734375
32,0.004952192306518555,0.004563331604003906,52.1923828125,64.2177734375
33,0.0045909881591796875,0.0041620731353759766,52.1923828125,64.2177734375
34,0.005031108856201172,0.004522085189819336,52.1923828125,64.2177734375
35,0.0047185420989990234,0.004082918167114258,52.1923828125,64.2177734375
36,0.0049593448638916016,0.004382610321044922,52.1923828125,64.2177734375
37,0.004699230194091797,0.004136323928833008,52.1923828125,64.2177734375
38,0.004965305328369141,0.004591464996337891,52.1923828125,64.2177734375
39,0.004748821258544922,0.0042705535888671875,52.1923828125,64.2177734375
40,0.0049591064453125,0.004611015319824219,52.1923828125,64.2177734375
41,0.004640102386474609,0.004088640213012695,52.1923828125,64.2177734375
42,0.004935503005981445,0.004693508148193359,52.1923828125,64.2177734375
43,0.004864215850830078,0.0040624141693115234,52.1923828125,64.2177734375
44,0.0049741268157958984,0.00458073616027832,52.1923828125,64.2177734375
45,0.0045511722564697266,0.004102945327758789,52.1923828125,64.2177734375
46,0.004640340805053711,0.004303693771362305,52.1923828125,64.2177734375
47,0.004747629165649414,0.0042607784271240234,52.1923828125,64.2177734375
48,0.004911184310913086,0.004761219024658203,52.1923828125,64.2177734375
49,0.004916191101074219,0.004312992095947266,52.1923828125,64.2177734375
50,0.004936933517456055,0.004740715026855469,52.1923828125,64.2177734375
51,0.019795656204223633,0.019322872161865234,52.1923828125,64.2177734375
52,0.01992630958557129,0.01935601234436035,52.1923828125,64.2177734375
53,0.01984715461730957,0.019518613815307617,52.1923828125,64.2177734375
54,0.019737958908081055,0.019862651824951172,52.1923828125,64.2177734375
55,0.01952075958251953,0.019500017166137695,52.1923828125,64.2177734375
56,0.019846677780151367,0.019521474838256836,52.1923828125,64.2177734375
57,0.020001649856567383,0.019134521484375,52.1923828125,64.2177734375
58,0.019662857055664062,0.01955246925354004,52.1923828125,64.2177734375
59,0.019864559173583984,0.019774436950683594,52.1923828125,64.2177734375
60,2.0367300510406494,0.011994600296020508,52.1923828125,64.2177734375
61,0.007886648178100586,0.008205175399780273,65.0927734375,64.2177734375
62,0.007849931716918945,0.008200883865356445,65.0927734375,64.2177734375
63,0.007722616195678711,0.008139848709106445,65.0927734375,64.2177734375
64,0.007720470428466797,0.008045196533203125,65.0927734375,64.2177734375
65,0.007735252380371094,0.008163213729858398,65.0927734375,64.2177734375
66,0.007832765579223633,0.00800943374633789,65.0927734375,64.2177734375
67,0.00780177116394043,0.008056879043579102,65.0927734375,64.2177734375
68,0.007779836654663086,0.008051156997680664,65.0927734375,64.2177734375
69,0.0077800750732421875,0.008095026016235352,65.0927734375,64.2177734375
70,0.007761955261230469,0.008022546768188477,65.0927734375,64.2177734375
71,0.007781028747558594,0.008077621459960938,65.0927734375,64.2177734375
72,0.0073091983795166016,0.008062362670898438,65.0927734375,64.2177734375
73,0.007403373718261719,0.00807046890258789,65.0927734375,64.2177734375
74,0.007258892059326172,0.008057117462158203,65.0927734375,64.2177734375
75,0.008483171463012695,0.008043766021728516,65.0927734375,64.2177734375
76,0.008567571640014648,0.008057117462158203,65.0927734375,64.2177734375
77,0.008504629135131836,0.008111953735351562,65.0927734375,64.2177734375
78,0.008489131927490234,0.008063793182373047,65.0927734375,64.2177734375
79,0.008659124374389648,0.008169174194335938,65.0927734375,64.2177734375
80,0.007988214492797852,0.008443832397460938,65.0927734375,64.2177734375
81,0.008800029754638672,0.00807332992553711,65.0927734375,64.2177734375
82,0.008446216583251953,0.007976055145263672,65.0927734375,64.2177734375
83,0.008570671081542969,0.008060216903686523,65.0927734375,64.2177734375
84,0.008318662643432617,0.008028984069824219,65.0927734375,64.2177734375
85,0.008343219757080078,0.008021116256713867,65.0927734375,64.2177734375
86,0.008414268493652344,0.008100748062133789,65.0927734375,64.2177734375
87,0.008353233337402344,0.008035659790039062,65.0927734375,64.2177734375
88,0.008524656295776367,0.008189201354980469,65.0927734375,64.2177734375
89,0.008383512496948242,0.008095264434814453,65.0927734375,64.2177734375
