Batch,Baseline_Latency_s,Hpipe_Latency_s,Baseline_Memory_MB,Hpipe_Memory_MB
0,0.44028615951538086,0.4438517093658447,1.4169921875,42.34375
1,0.0484921932220459,0.04839658737182617,20.29248046875,60.71923828125
2,0.048891544342041016,0.048415184020996094,19.79248046875,60.71923828125
3,0.04803609848022461,0.04809451103210449,20.29248046875,60.71923828125
4,0.04889488220214844,0.04803109169006348,19.79248046875,60.71923828125
5,0.0481412410736084,0.04711127281188965,20.29248046875,60.71923828125
6,0.046927690505981445,0.04470992088317871,19.79248046875,60.71923828125
7,0.04344987869262695,0.043407440185546875,20.29248046875,60.71923828125
8,0.04554438591003418,0.04346418380737305,19.79248046875,60.71923828125
9,0.044643402099609375,0.04357719421386719,20.29248046875,60.71923828125
10,0.04396986961364746,0.044524431228637695,19.79248046875,60.71923828125
11,0.043437957763671875,0.043962955474853516,20.29248046875,60.71923828125
12,0.04537224769592285,0.04384350776672363,19.79248046875,60.71923828125
13,0.0443878173828125,0.0449223518371582,20.29248046875,60.71923828125
14,0.04383206367492676,0.04484224319458008,19.79248046875,60.71923828125
15,0.043398141860961914,0.04352617263793945,20.29248046875,60.71923828125
16,0.04540514945983887,0.04398369789123535,19.79248046875,60.71923828125
17,0.04438209533691406,0.045238494873046875,20.29248046875,60.71923828125
18,0.04390692710876465,0.044255971908569336,19.79248046875,60.71923828125
19,0.04339098930358887,0.04359102249145508,20.29248046875,60.71923828125
20,0.0454103946685791,0.04403543472290039,19.79248046875,60.71923828125
21,0.04444551467895508,0.045684814453125,20.29248046875,60.71923828125
22,0.04378199577331543,0.043977975845336914,19.79248046875,60.71923828125
23,0.043276071548461914,0.04379439353942871,20.29248046875,60.71923828125
24,0.04524040222167969,0.044321537017822266,19.79248046875,60.71923828125
25,0.0442957878112793,0.04529380798339844,20.29248046875,60.71923828125
26,0.04395723342895508,0.04380965232849121,19.79248046875,60.71923828125
27,0.04347801208496094,0.043512821197509766,20.29248046875,60.71923828125
28,0.04563641548156738,0.04501628875732422,19.79248046875,60.71923828125
29,0.04430842399597168,0.04470515251159668,20.29248046875,60.71923828125
30,0.04375028610229492,0.04372668266296387,19.79248046875,60.71923828125
31,0.04342532157897949,0.04373431205749512,20.29248046875,60.71923828125
32,0.04567456245422363,0.045389652252197266,19.79248046875,60.71923828125
33,0.04434537887573242,0.04433012008666992,20.29248046875,60.71923828125
34,0.044116973876953125,0.04376053810119629,19.79248046875,60.71923828125
35,0.04362034797668457,0.044087886810302734,20.29248046875,60.71923828125
36,0.045825958251953125,0.04566597938537598,19.79248046875,60.71923828125
37,0.044139862060546875,0.04412126541137695,20.29248046875,60.71923828125
38,0.04372668266296387,0.043816566467285156,19.79248046875,60.71923828125
39,0.044220685958862305,0.044356346130371094,20.29248046875,60.71923828125
40,0.04613924026489258,0.0454106330871582,19.79248046875,60.71923828125
41,0.04408621788024902,0.04402923583984375,20.29248046875,60.71923828125
42,0.04414176940917969,0.04366111755371094,19.79248046875,60.71923828125
43,0.044817209243774414,0.0450901985168457,20.29248046875,60.71923828125
44,0.04525279998779297,0.044754743576049805,19.79248046875,60.71923828125
45,0.043615102767944336,0.04354119300842285,20.29248046875,60.71923828125
46,0.04441332817077637,0.04382777214050293,19.79248046875,60.71923828125
47,0.04518628120422363,0.04540300369262695,20.29248046875,60.71923828125
48,0.04486417770385742,0.04434847831726074,19.79248046875,60.71923828125
49,0.04387402534484863,0.043691396713256836,20.29248046875,60.71923828125
50,0.04444622993469238,0.044075965881347656,19.79248046875,60.71923828125
51,0.1132197380065918,0.11322283744812012,20.29248046875,60.71923828125
52,0.11239790916442871,0.1110372543334961,19.79248046875,60.71923828125
53,0.11199045181274414,0.11106753349304199,20.29248046875,60.71923828125
54,0.11254715919494629,0.11196279525756836,19.79248046875,60.71923828125
55,0.11191821098327637,0.11175227165222168,20.29248046875,60.71923828125
56,0.11336874961853027,0.11202502250671387,19.79248046875,60.71923828125
57,0.11200284957885742,0.11187100410461426,20.29248046875,60.71923828125
58,0.11276888847351074,0.11186456680297852,19.79248046875,60.71923828125
59,0.11257648468017578,0.11172795295715332,20.29248046875,60.71923828125
60,1.079843282699585,0.05257225036621094,19.79248046875,60.71923828125
61,0.014858007431030273,0.014842033386230469,68.84423828125,68.84423828125
62,0.014949321746826172,0.014809131622314453,68.84423828125,68.84423828125
63,0.014823198318481445,0.014937639236450195,68.84423828125,68.84423828125
64,0.014827728271484375,0.014863729476928711,68.84423828125,68.84423828125
65,0.014889955520629883,0.014778852462768555,68.84423828125,68.84423828125
66,0.014976739883422852,0.014842987060546875,68.84423828125,68.84423828125
67,0.014899730682373047,0.014895200729370117,68.84423828125,68.84423828125
68,0.01485443115234375,0.014879465103149414,68.84423828125,68.84423828125
69,0.014925003051757812,0.014801502227783203,68.84423828125,68.84423828125
70,0.014885663986206055,0.01480412483215332,68.84423828125,68.84423828125
71,0.014838218688964844,0.01488804817199707,68.84423828125,68.84423828125
72,0.014873504638671875,0.014827489852905273,68.84423828125,68.84423828125
73,0.014925479888916016,0.014802932739257812,68.84423828125,68.84423828125
74,0.01487588882446289,0.01485133171081543,68.84423828125,68.84423828125
75,0.014838933944702148,0.014930486679077148,68.84423828125,68.84423828125
76,0.014848947525024414,0.01480865478515625,68.84423828125,68.84423828125
77,0.014945507049560547,0.014813661575317383,68.84423828125,68.84423828125
78,0.014883995056152344,0.014818191528320312,68.84423828125,68.84423828125
79,0.014832735061645508,0.014940738677978516,68.84423828125,68.84423828125
80,0.014872550964355469,0.014805316925048828,68.84423828125,68.84423828125
81,0.01493382453918457,0.014835596084594727,68.84423828125,68.84423828125
82,0.014868021011352539,0.014892339706420898,68.84423828125,68.84423828125
83,0.014856100082397461,0.014893531799316406,68.84423828125,68.84423828125
84,0.014859676361083984,0.014810562133789062,68.84423828125,68.84423828125
85,0.014935731887817383,0.014811515808105469,68.84423828125,68.84423828125
86,0.014846563339233398,0.014899015426635742,68.84423828125,68.84423828125
87,0.014847517013549805,0.014914274215698242,68.84423828125,68.84423828125
88,0.014924764633178711,0.01480722427368164,68.84423828125,68.84423828125
89,0.014998674392700195,0.014809370040893555,68.84423828125,68.84423828125
90,0.014895200729370117,0.014867305755615234,68.84423828125,68.84423828125
91,0.014879465103149414,0.014893293380737305,68.84423828125,68.84423828125
92,0.014906883239746094,0.014793157577514648,68.84423828125,68.84423828125
93,0.014920473098754883,0.014806509017944336,68.84423828125,68.84423828125
94,0.014853715896606445,0.014888763427734375,68.84423828125,68.84423828125
95,0.01485133171081543,0.014883995056152344,68.84423828125,68.84423828125
96,0.014962911605834961,0.014791488647460938,68.84423828125,68.84423828125
97,0.01485443115234375,0.014807701110839844,68.84423828125,68.84423828125
98,0.01489710807800293,0.01490163803100586,68.84423828125,68.84423828125
99,0.014842510223388672,0.01483154296875,68.84423828125,68.84423828125
