Batch,Baseline_Latency_s,Hpipe_Latency_s,Baseline_Memory_MB,Hpipe_Memory_MB
69,0.011239767074584961,0.011149168014526367,65.0927734375,64.2177734375
70,0.011280536651611328,0.011135101318359375,65.0927734375,64.2177734375
71,0.010965585708618164,0.010999202728271484,65.0927734375,64.2177734375
72,0.01094675064086914,0.011104345321655273,65.0927734375,64.2177734375
73,0.01098775863647461,0.010976552963256836,65.0927734375,64.2177734375
74,0.011295080184936523,0.011085033416748047,65.0927734375,64.2177734375
75,0.011254310607910156,0.01117849349975586,65.0927734375,64.2177734375
76,0.011256933212280273,0.010933876037597656,65.0927734375,64.2177734375
77,0.011252641677856445,0.010950088500976562,65.0927734375,64.2177734375
78,0.01124882698059082,0.011056184768676758,65.0927734375,64.2177734375
79,0.01117849349975586,0.010982751846313477,65.0927734375,64.2177734375
80,0.010788679122924805,0.011340141296386719,65.0927734375,64.2177734375
81,0.011781454086303711,0.010906696319580078,65.0927734375,64.2177734375
82,0.011209964752197266,0.011122465133666992,65.0927734375,64.2177734375
83,0.011268377304077148,0.011080503463745117,65.0927734375,64.2177734375
84,0.01114964485168457,0.011052846908569336,65.0927734375,64.2177734375
85,0.011297464370727539,0.011000394821166992,65.0927734375,64.2177734375
86,0.011275529861450195,0.010956287384033203,65.0927734375,64.2177734375
87,0.01131582260131836,0.011159896850585938,65.0927734375,64.2177734375
88,0.011176347732543945,0.011404752731323242,65.0927734375,64.2177734375
89,0.011759042739868164,0.011131048202514648,65.0927734375,64.2177734375
90,0.011620521545410156,0.010947704315185547,65.0927734375,64.2177734375
91,0.011681079864501953,0.011006355285644531,65.0927734375,64.2177734375
92,0.011635303497314453,0.010915279388427734,65.0927734375,64.2177734375
93,0.01151132583618164,0.010929584503173828,65.0927734375,64.2177734375
94,0.011698484420776367,0.010937690734863281,65.0927734375,64.2177734375
95,0.01139378547668457,0.010833263397216797,65.0927734375,64.2177734375
96,0.011675119400024414,0.010946035385131836,65.0927734375,64.2177734375
97,0.011824846267700195,0.010917425155639648,65.0927734375,64.2177734375
98,0.011750221252441406,0.010947227478027344,65.0927734375,64.2177734375
99,0.011866331100463867,0.010925531387329102,65.0927734375,64.2177734375
