Batch,Baseline_Latency_s,Hpipe_Latency_s,Baseline_Memory_MB,Hpipe_Memory_MB
67,0.08703994750976562,0.08696413040161133,290.6865234375,289.8115234375
68,0.0870823860168457,0.08700847625732422,290.6865234375,289.8115234375
69,0.08705639839172363,0.0870506763458252,290.6865234375,289.8115234375
70,0.08704519271850586,0.08694887161254883,290.6865234375,289.8115234375
71,0.08711910247802734,0.08694815635681152,290.6865234375,289.8115234375
72,0.08713793754577637,0.08699321746826172,290.6865234375,289.8115234375
73,0.08756709098815918,0.0868537425994873,290.6865234375,289.8115234375
74,0.08754611015319824,0.08690524101257324,290.6865234375,289.8115234375
75,0.08713483810424805,0.08721709251403809,290.6865234375,289.8115234375
76,0.08732390403747559,0.08720588684082031,290.6865234375,289.8115234375
77,0.08729720115661621,0.08710694313049316,290.6865234375,289.8115234375
78,0.08706831932067871,0.08694195747375488,290.6865234375,289.8115234375
79,0.08689093589782715,0.08693146705627441,290.6865234375,289.8115234375
80,0.08664989471435547,0.08685064315795898,290.6865234375,289.8115234375
81,0.08754634857177734,0.087371826171875,290.6865234375,289.8115234375
82,0.08691835403442383,0.08705449104309082,290.6865234375,289.8115234375
83,0.08689761161804199,0.08715462684631348,290.6865234375,289.8115234375
84,0.08706331253051758,0.08718657493591309,290.6865234375,289.8115234375
85,0.08713269233703613,0.08709979057312012,290.6865234375,289.8115234375
86,0.0868997573852539,0.08693695068359375,290.6865234375,289.8115234375
87,0.08685469627380371,0.08692121505737305,290.6865234375,289.8115234375
88,0.08690023422241211,0.08708834648132324,290.6865234375,289.8115234375
89,0.08689475059509277,0.08692455291748047,290.6865234375,289.8115234375
90,0.08715057373046875,0.08711099624633789,290.6865234375,289.8115234375
91,0.08714461326599121,0.08725976943969727,290.6865234375,289.8115234375
92,0.08693432807922363,0.08693742752075195,290.6865234375,289.8115234375
93,0.08687925338745117,0.0869741439819336,290.6865234375,289.8115234375
94,0.08692026138305664,0.08716416358947754,290.6865234375,289.8115234375
95,0.08690404891967773,0.0869760513305664,290.6865234375,289.8115234375
96,0.08693575859069824,0.08695411682128906,290.6865234375,289.8115234375
97,0.08720970153808594,0.08691620826721191,290.6865234375,289.8115234375
98,0.08689713478088379,0.08703827857971191,290.6865234375,289.8115234375
99,0.08703494071960449,0.0870978832244873,290.6865234375,289.8115234375
