Batch,Baseline_Latency_s,Hpipe_Latency_s,Baseline_Memory_MB,Hpipe_Memory_MB
37,0.004554271697998047,0.003992319107055664,52.1923828125,64.2177734375
38,0.005212545394897461,0.00450444221496582,52.1923828125,64.2177734375
39,0.004676342010498047,0.0040645599365234375,52.1923828125,64.2177734375
40,0.005147695541381836,0.0046880245208740234,52.1923828125,64.2177734375
41,0.004559993743896484,0.004009246826171875,52.1923828125,64.2177734375
42,0.0052759647369384766,0.004609346389770508,52.1923828125,64.2177734375
43,0.0046787261962890625,0.00405573844909668,52.1923828125,64.2177734375
44,0.005027294158935547,0.004595279693603516,52.1923828125,64.2177734375
45,0.004697322845458984,0.003968954086303711,52.1923828125,64.2177734375
46,0.004756927490234375,0.004600048065185547,52.1923828125,64.2177734375
47,0.004500150680541992,0.004009246826171875,52.1923828125,64.2177734375
48,0.005155324935913086,0.00458526611328125,52.1923828125,64.2177734375
49,0.004555940628051758,0.004027366638183594,52.1923828125,64.2177734375
50,0.005106210708618164,0.004665851593017578,52.1923828125,64.2177734375
51,0.024562358856201172,0.024235010147094727,52.1923828125,64.2177734375
52,0.025082826614379883,0.024346113204956055,52.1923828125,64.2177734375
53,0.024841785430908203,0.02430248260498047,52.1923828125,64.2177734375
54,0.025180578231811523,0.024220705032348633,52.1923828125,64.2177734375
55,0.02483344078063965,0.02452254295349121,52.1923828125,64.2177734375
56,0.02502298355102539,0.02434706687927246,52.1923828125,64.2177734375
57,0.024922609329223633,0.023891210556030273,52.1923828125,64.2177734375
58,0.02485346794128418,0.024411916732788086,52.1923828125,64.2177734375
59,0.02486419677734375,0.024559974670410156,52.1923828125,64.2177734375
60,2.0351486206054688,0.014683961868286133,52.1923828125,64.2177734375
61,0.010713338851928711,0.010897636413574219,65.0927734375,64.2177734375
62,0.010588407516479492,0.010967254638671875,65.0927734375,64.2177734375
63,0.010779857635498047,0.010713577270507812,65.0927734375,64.2177734375
64,0.010718107223510742,0.010942697525024414,65.0927734375,64.2177734375
65,0.010759353637695312,0.01118612289428711,65.0927734375,64.2177734375
66,0.010745048522949219,0.011136770248413086,65.0927734375,64.2177734375
67,0.010909080505371094,0.011047124862670898,65.0927734375,64.2177734375
68,0.011167049407958984,0.011101007461547852,65.0927734375,64.2177734375
69,0.011186838150024414,0.011174678802490234,65.0927734375,64.2177734375
70,0.011250734329223633,0.01108098030090332,65.0927734375,64.2177734375
71,0.011199951171875,0.011068105697631836,65.0927734375,64.2177734375
72,0.011189699172973633,0.011129140853881836,65.0927734375,64.2177734375
73,0.011181116104125977,0.01096653938293457,65.0927734375,64.2177734375
74,0.011370420455932617,0.011085748672485352,65.0927734375,64.2177734375
75,0.011303424835205078,0.011081933975219727,65.0927734375,64.2177734375
76,0.01140141487121582,0.011031866073608398,65.0927734375,64.2177734375
77,0.011466026306152344,0.01122140884399414,65.0927734375,64.2177734375
78,0.011086225509643555,0.011043310165405273,65.0927734375,64.2177734375
79,0.011490821838378906,0.011052370071411133,65.0927734375,64.2177734375
80,0.01104116439819336,0.011539936065673828,65.0927734375,64.2177734375
81,0.011929988861083984,0.011104345321655273,65.0927734375,64.2177734375
82,0.011620759963989258,0.010817766189575195,65.0927734375,64.2177734375
83,0.011322736740112305,0.010887384414672852,65.0927734375,64.2177734375
84,0.011403322219848633,0.010949134826660156,65.0927734375,64.2177734375
85,0.0114593505859375,0.011229276657104492,65.0927734375,64.2177734375
86,0.011362791061401367,0.010971307754516602,65.0927734375,64.2177734375
87,0.011368751525878906,0.010987281799316406,65.0927734375,64.2177734375
88,0.011457443237304688,0.010977745056152344,65.0927734375,64.2177734375
89,0.011476516723632812,0.010963678359985352,65.0927734375,64.2177734375
90,0.011214494705200195,0.010900259017944336,65.0927734375,64.2177734375
91,0.01152491569519043,0.010902166366577148,65.0927734375,64.2177734375
92,0.011444568634033203,0.010952234268188477,65.0927734375,64.2177734375
93,0.011404275894165039,0.010953426361083984,65.0927734375,64.2177734375
94,0.011472940444946289,0.010930776596069336,65.0927734375,64.2177734375
95,0.01135873794555664,0.010953187942504883,65.0927734375,64.2177734375
96,0.011390447616577148,0.010905027389526367,65.0927734375,64.2177734375
97,0.011408567428588867,0.011041402816772461,65.0927734375,64.2177734375
98,0.011675357818603516,0.011036157608032227,65.0927734375,64.2177734375
99,0.011495590209960938,0.011428117752075195,65.0927734375,64.2177734375
