Batch,Baseline_Latency_s,Hpipe_Latency_s,Baseline_Memory_MB,Hpipe_Memory_MB
0,0.5274331569671631,0.5395915508270264,0.60888671875,0.8837890625
1,0.016903400421142578,0.016122102737426758,18.984375,19.25927734375
2,0.016891002655029297,0.016224384307861328,18.984375,19.25927734375
3,0.016974687576293945,0.015512228012084961,18.984375,19.25927734375
4,0.017010927200317383,0.013623476028442383,18.984375,19.25927734375
5,0.017017841339111328,0.013420820236206055,18.984375,19.25927734375
6,0.017008066177368164,0.013589143753051758,18.984375,19.25927734375
7,0.015858173370361328,0.013591766357421875,18.984375,19.25927734375
8,0.014425516128540039,0.013611316680908203,18.984375,19.25927734375
9,0.014292478561401367,0.013616800308227539,18.984375,19.25927734375
10,0.01437067985534668,0.013593912124633789,18.984375,19.25927734375
11,0.014394283294677734,0.013610124588012695,18.984375,19.25927734375
12,0.014334678649902344,0.013591527938842773,18.984375,19.25927734375
13,0.014349699020385742,0.013620853424072266,18.984375,19.25927734375
14,0.014392375946044922,0.013579368591308594,18.984375,19.25927734375
15,0.014402151107788086,0.013471126556396484,18.984375,19.25927734375
16,0.014383077621459961,0.013585567474365234,18.984375,19.25927734375
17,0.01441502571105957,0.013627290725708008,18.984375,19.25927734375
18,0.014392852783203125,0.01356959342956543,18.984375,19.25927734375
19,0.014402389526367188,0.013614416122436523,18.984375,19.25927734375
20,0.014396905899047852,0.013584136962890625,18.984375,19.25927734375
21,0.014237642288208008,0.013605594635009766,18.984375,19.25927734375
22,0.014360427856445312,0.013603687286376953,18.984375,19.25927734375
23,0.014399528503417969,0.013628959655761719,18.984375,19.25927734375
24,0.014367103576660156,0.013604164123535156,18.984375,19.25927734375
25,0.014379024505615234,0.013581275939941406,18.984375,19.25927734375
26,0.01431417465209961,0.013611078262329102,18.984375,19.25927734375
27,0.01438283920288086,0.013585329055786133,18.984375,19.25927734375
28,0.014414787292480469,0.013577461242675781,18.984375,19.25927734375
29,0.014400005340576172,0.013425827026367188,18.984375,19.25927734375
30,0.014383792877197266,0.013590812683105469,18.984375,19.25927734375
31,0.014421224594116211,0.01350855827331543,18.984375,19.25927734375
32,0.014355897903442383,0.013559579849243164,18.984375,19.25927734375
33,0.014374494552612305,0.013608455657958984,18.984375,19.25927734375
34,0.01439809799194336,0.013573884963989258,18.984375,19.25927734375
35,0.014410257339477539,0.01359248161315918,18.984375,19.25927734375
36,0.014381885528564453,0.013589859008789062,18.984375,19.25927734375
37,0.014187812805175781,0.013551712036132812,18.984375,19.25927734375
38,0.014399051666259766,0.013681173324584961,18.984375,19.25927734375
39,0.014397382736206055,0.013516902923583984,18.984375,19.25927734375
40,0.014326333999633789,0.01359415054321289,18.984375,19.25927734375
41,0.014379024505615234,0.013573408126831055,18.984375,19.25927734375
42,0.014358043670654297,0.013668537139892578,18.984375,19.25927734375
43,0.014391899108886719,0.013567209243774414,18.984375,19.25927734375
44,0.0143890380859375,0.01355886459350586,18.984375,19.25927734375
